casenum,prognum,Trial,Condition,juicerecord,juiceYN,EXpectedPicduration,ExpectedITIpostpic,ExpectedITIpostjuice,ExpectedTrialTIme,Value,Code,rename1,Subject,RunList,volumeSTART,volumeEND,rename2,eventtocode
18736,18936,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-21,4,3472,3473,checks,Event
18737,18937,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,5,3474,3475,food+Y,Event
18738,18938,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,5,3476,3477,juiceY,Event
18739,18939,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,5,3478,3479,food+N,Event
18740,18940,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,5,3480,3481,juiceN,Event
18741,18941,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,5,3482,3483,food+N,Event
18742,18942,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,5,3484,3485,juiceN,Event
18743,18943,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,5,3486,3487,food+N,Event
18744,18944,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,5,3488,3489,juiceN,Event
18745,18945,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,5,3490,3491,food+Y,Event
18746,18946,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,5,3492,3493,juiceY,Event
18747,18947,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-21,5,3494,3495,ero,Event
18748,18948,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-21,5,3496,3497,mut,Event
18749,18949,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-21,5,3498,3499,neu,Event
18750,18950,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-21,5,3500,3501,checks,Event
18751,18951,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,6,3502,3503,food+N,Event
18752,18952,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,6,3504,3505,juiceN,Event
18753,18953,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,6,3506,3507,food+Y,Event
18754,18954,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,6,3508,3509,juiceY,Event
18755,18955,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,6,3510,3511,food+N,Event
18756,18956,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,6,3512,3513,juiceN,Event
18757,18957,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,6,3514,3515,food+Y,Event
18758,18958,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,6,3516,3517,juiceY,Event
18759,18959,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,6,3518,3519,food+N,Event
18760,18960,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,6,3520,3521,juiceN,Event
18761,18961,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-21,6,3522,3523,ero,Event
18762,18962,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-21,6,3524,3525,mut,Event
18763,18963,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-21,6,3526,3527,neu,Event
18764,18964,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-21,6,3528,3529,checks,Event
18765,18965,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,1,3530,3531,food+Y,Event
18766,18966,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,1,3532,3533,juiceY,Event
18767,18967,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,1,3534,3535,food+Y,Event
18768,18968,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,1,3536,3537,juiceY,Event
18769,18969,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,1,3538,3539,food+Y,Event
18770,18970,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,1,3540,3541,juiceY,Event
18771,18971,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,1,3542,3543,food+Y,Event
18772,18972,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,1,3544,3545,juiceY,Event
18773,18973,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-22,1,3546,3547,food+N,Event
18774,18974,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-22,1,3548,3549,juiceN,Event
18775,18975,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-22,1,3550,3551,ero,Event
18776,18976,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-22,1,3552,3553,mut,Event
18777,18977,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-22,1,3554,3555,neu,Event
18778,18978,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-22,1,3556,3557,checks,Event
18779,18979,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,2,3558,3559,food+Y,Event
18780,18980,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,2,3560,3561,juiceY,Event
18781,18981,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,2,3562,3563,food+Y,Event
18782,18982,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,2,3564,3565,juiceY,Event
18783,18983,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-22,2,3566,3567,food+N,Event
18784,18984,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-22,2,3568,3569,juiceN,Event
18785,18985,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,2,3570,3571,food+Y,Event
18786,18986,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,2,3572,3573,juiceY,Event
18787,18987,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,2,3574,3575,food+Y,Event
18788,18988,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,2,3576,3577,juiceY,Event
18789,18989,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-22,2,3578,3579,ero,Event
18790,18990,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-22,2,3580,3581,mut,Event
18791,18991,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-22,2,3582,3583,neu,Event
18792,18992,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-22,2,3584,3585,checks,Event
18793,18993,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,3,3586,3587,food+Y,Event
18794,18994,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,3,3588,3589,juiceY,Event
18795,18995,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-22,3,3590,3591,food+N,Event
18796,18996,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-22,3,3592,3593,juiceN,Event
18797,18997,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,3,3594,3595,food+Y,Event
18798,18998,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,3,3596,3597,juiceY,Event
18799,18999,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,3,3598,3599,food+Y,Event
18800,19000,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,3,3600,3601,juiceY,Event
18801,19001,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,3,3602,3603,food+Y,Event
18802,19002,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,3,3604,3605,juiceY,Event
18803,19003,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-22,3,3606,3607,ero,Event
18804,19004,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-22,3,3608,3609,mut,Event
18805,19005,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-22,3,3610,3611,neu,Event
18806,19006,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-22,3,3612,3613,checks,Event
18807,19007,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,4,3614,3615,food+Y,Event
18808,19008,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,4,3616,3617,juiceY,Event
18809,19009,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,4,3618,3619,food+Y,Event
18810,19010,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,4,3620,3621,juiceY,Event
18811,19011,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,4,3622,3623,food+Y,Event
18812,19012,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,4,3624,3625,juiceY,Event
18813,19013,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,4,3626,3627,food+Y,Event
18814,19014,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,4,3628,3629,juiceY,Event
18815,19015,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,4,3630,3631,food+Y,Event
18816,19016,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,4,3632,3633,juiceY,Event
18817,19017,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-22,4,3634,3635,ero,Event
18818,19018,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-22,4,3636,3637,mut,Event
18819,19019,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-22,4,3638,3639,neu,Event
18820,19020,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-22,4,3640,3641,checks,Event
18821,19021,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-22,5,3642,3643,food+N,Event
18822,19022,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-22,5,3644,3645,juiceN,Event
18823,19023,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,5,3646,3647,food+Y,Event
18824,19024,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,5,3648,3649,juiceY,Event
18825,19025,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,5,3650,3651,food+Y,Event
18826,19026,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,5,3652,3653,juiceY,Event
18827,19027,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,5,3654,3655,food+Y,Event
18828,19028,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,5,3656,3657,juiceY,Event
18829,19029,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,5,3658,3659,food+Y,Event
18830,19030,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,5,3660,3661,juiceY,Event
18831,19031,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-22,5,3662,3663,ero,Event
18832,19032,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-22,5,3664,3665,mut,Event
18833,19033,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-22,5,3666,3667,neu,Event
18834,19034,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-22,5,3668,3669,checks,Event
18835,19035,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,6,3670,3671,food+Y,Event
18836,19036,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,6,3672,3673,juiceY,Event
18837,19037,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,6,3674,3675,food+Y,Event
18838,19038,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,6,3676,3677,juiceY,Event
18839,19039,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,6,3678,3679,food+Y,Event
18840,19040,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,6,3680,3681,juiceY,Event
18841,19041,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-22,6,3682,3683,food+Y,Event
18842,19042,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-22,6,3684,3685,juiceY,Event
18843,19043,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-22,6,3686,3687,food+N,Event
18844,19044,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-22,6,3688,3689,juiceN,Event
18845,19045,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-22,6,3690,3691,ero,Event
18846,19046,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-22,6,3692,3693,mut,Event
18847,19047,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-22,6,3694,3695,neu,Event
18848,19048,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-22,6,3696,3697,checks,Event
18849,19049,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,1,3698,3699,food+Y,Event
18850,19050,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,1,3700,3701,juiceY,Event
18851,19051,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,1,3702,3703,food+N,Event
18852,19052,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,1,3704,3705,juiceN,Event
18853,19053,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,1,3706,3707,food+Y,Event
18854,19054,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,1,3708,3709,juiceY,Event
18855,19055,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,1,3710,3711,food+N,Event
18856,19056,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,1,3712,3713,juiceN,Event
18857,19057,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,1,3714,3715,food+N,Event
18858,19058,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,1,3716,3717,juiceN,Event
18859,19059,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-23,1,3718,3719,ero,Event
18860,19060,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-23,1,3720,3721,mut,Event
18861,19061,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-23,1,3722,3723,neu,Event
18862,19062,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-23,1,3724,3725,checks,Event
18863,19063,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,2,3726,3727,food+Y,Event
18864,19064,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,2,3728,3729,juiceY,Event
18865,19065,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,2,3730,3731,food+N,Event
18866,19066,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,2,3732,3733,juiceN,Event
18867,19067,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,2,3734,3735,food+Y,Event
18868,19068,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,2,3736,3737,juiceY,Event
18869,19069,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,2,3738,3739,food+Y,Event
18870,19070,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,2,3740,3741,juiceY,Event
18871,19071,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,2,3742,3743,food+Y,Event
18872,19072,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,2,3744,3745,juiceY,Event
18873,19073,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-23,2,3746,3747,ero,Event
18874,19074,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-23,2,3748,3749,mut,Event
18875,19075,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-23,2,3750,3751,neu,Event
18876,19076,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-23,2,3752,3753,checks,Event
18877,19077,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,3,3754,3755,food+Y,Event
18878,19078,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,3,3756,3757,juiceY,Event
18879,19079,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,3,3758,3759,food+Y,Event
18880,19080,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,3,3760,3761,juiceY,Event
18881,19081,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,3,3762,3763,food+Y,Event
18882,19082,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,3,3764,3765,juiceY,Event
18883,19083,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,3,3766,3767,food+N,Event
18884,19084,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,3,3768,3769,juiceN,Event
18885,19085,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,3,3770,3771,food+Y,Event
18886,19086,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,3,3772,3773,juiceY,Event
18887,19087,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-23,3,3774,3775,ero,Event
18888,19088,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-23,3,3776,3777,mut,Event
18889,19089,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-23,3,3778,3779,neu,Event
18890,19090,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-23,3,3780,3781,checks,Event
18891,19091,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,4,3782,3783,food+Y,Event
18892,19092,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,4,3784,3785,juiceY,Event
18893,19093,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,4,3786,3787,food+N,Event
18894,19094,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,4,3788,3789,juiceN,Event
18895,19095,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,4,3790,3791,food+Y,Event
18896,19096,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,4,3792,3793,juiceY,Event
18897,19097,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,4,3794,3795,food+N,Event
18898,19098,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,4,3796,3797,juiceN,Event
18899,19099,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,4,3798,3799,food+Y,Event
18900,19100,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,4,3800,3801,juiceY,Event
18901,19101,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-23,4,3802,3803,ero,Event
18902,19102,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-23,4,3804,3805,mut,Event
18903,19103,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-23,4,3806,3807,neu,Event
18904,19104,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-23,4,3808,3809,checks,Event
18905,19105,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,5,3810,3811,food+N,Event
18906,19106,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,5,3812,3813,juiceN,Event
18907,19107,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,5,3814,3815,food+N,Event
18908,19108,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,5,3816,3817,juiceN,Event
18909,19109,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,5,3818,3819,food+N,Event
18910,19110,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,5,3820,3821,juiceN,Event
18911,19111,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,5,3822,3823,food+Y,Event
18912,19112,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,5,3824,3825,juiceY,Event
18913,19113,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,5,3826,3827,food+Y,Event
18914,19114,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,5,3828,3829,juiceY,Event
18915,19115,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-23,5,3830,3831,ero,Event
18916,19116,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-23,5,3832,3833,mut,Event
18917,19117,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-23,5,3834,3835,neu,Event
18918,19118,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-23,5,3836,3837,checks,Event
18919,19119,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,6,3838,3839,food+N,Event
18920,19120,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,6,3840,3841,juiceN,Event
18921,19121,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,6,3842,3843,food+N,Event
18922,19122,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,6,3844,3845,juiceN,Event
18923,19123,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,6,3846,3847,food+N,Event
18924,19124,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,6,3848,3849,juiceN,Event
18925,19125,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-23,6,3850,3851,food+Y,Event
18926,19126,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-23,6,3852,3853,juiceY,Event
18927,19127,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-23,6,3854,3855,food+N,Event
18928,19128,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-23,6,3856,3857,juiceN,Event
18929,19129,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-23,6,3858,3859,ero,Event
18930,19130,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-23,6,3860,3861,mut,Event
18931,19131,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-23,6,3862,3863,neu,Event
18932,19132,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-23,6,3864,3865,checks,Event
